GEOID,NAME,early_avg_density,recent_avg_density,pct_change,trend,total_population
42101009500,95,40.5836148999727,54.11148653329693,33.33333333333333,Increasing,3755
42101009600,96,31.953933138549584,68.16839069557244,113.33333333333331,Increasing,3528
42101010000,100,6.938766540141189,17.346916350352974,150.00000000000003,Increasing,5306
42101010100,101,20.09691474646843,17.225926925544368,-14.285714285714283,Stable,6303
42101010200,102,43.09296923616367,31.122700003895982,-27.77777777777778,Decreasing,3427
42101010300,103,61.38834880325075,104.36019296552628,70.0,Increasing,2632
42101010400,104,20.07670359248547,29.202477952706136,45.45454545454545,Increasing,3551
42101010500,105,23.626415734411733,14.438365171029394,-38.88888888888888,Decreasing,4251
42101013200,132,28.328120141425444,20.234371529589602,-28.571428571428577,Decreasing,2957
42101027000,270,2.68869952275619,0.0,-100.0,Decreasing,2688
42101035602,356.02,0.0,0.0,0.0,Stable,3579
42101015101,151.01,58.130867283398295,44.716051756460224,-23.07692307692308,Stable,2161
42101015102,151.02,44.98489979774424,62.04813765206102,37.931034482758626,Increasing,4930
42101004201,42.01,2.5542671032121818,0.0,-100.0,Decreasing,4916
42101028800,288,40.2920364882616,22.77375975423482,-43.47826086956521,Decreasing,4662
42101011700,117,0.0,0.0,0.0,Stable,2009
42101016902,169.02,30.631523341895633,67.38935135217041,120.00000000000006,Increasing,3925
42101001400,14,0.0,0.0,0.0,Stable,4001
42101007102,71.02,51.91283287605078,22.841646465462347,-55.99999999999999,Decreasing,4584
42101008701,87.01,0.0,0.0,0.0,Stable,3374
42101008102,81.02,42.8659537384965,30.958744366691917,-27.77777777777778,Decreasing,4902
42101031402,314.02,8.283504329099813,3.313401731639925,-60.00000000000001,Decreasing,6039
42101016701,167.01,101.88301459933007,95.09081362604142,-6.66666666666664,Stable,3501
42101027901,279.01,29.070687284180135,35.3001202736473,21.42857142857141,Stable,3256
42101027902,279.02,12.613924561630924,10.673320782918474,-15.384615384615389,Stable,4912
42101008702,87.02,0.0,0.0,0.0,Stable,2836
42101008101,81.01,42.48016158392668,53.10020197990834,24.99999999999998,Stable,3119
42101001002,10.02,1.8304337237123052,5.491301171136915,199.99999999999997,Increasing,3583
42101030502,305.02,6.172471998737831,18.517415996213494,200.00000000000006,Increasing,7267
42101031502,315.02,1.3900291168802976,1.3900291168802976,0.0,Stable,3700
